fraig> cirr tests.fraig/sim12.aag
[1871] 2920 7049
[1872] 4437 !4902
[1873] 2842 5188
[1874] 4495 4538
[1875] 918 7541
[1876] 433 4873
[1877] 1622 7315
[1878] 521 7500
[1879] 932 7970
[1880] 1009 6683
[1881] 2709 !7129
[1882] 2851 5047
[1883] 1913 7291
[1884] 2598 5274
[1885] 3063 8588
[1886] 856 5398
[1887] 3489 6386
[1888] 1362 5834
[1889] 977 7148
[1890] 4427 !5347
[1891] 4416 !5850
[1892] 525 5081
[1893] 1018 8041
[1894] 983 5138
[1895] 1814 8162
[1896] 766 7525
[1897] 1530 6680
[1898] 1501 5642
[1899] 1752 7710
[1900] 1556 7327
[1901] 1038 5169
[1902] 2090 6748
[1903] 813 7529
[1904] 2635 !4915
[1905] 2915 7114
[1906] 2614 5100
[1907] 2271 6741
[1908] 1436 5417
[1909] 3495 6356
[1910] 4057 6359
[1911] 4370 6360
[1912] 1507 7873
[1913] 4325 7141
[1914] 4421 !5627
[1915] 3126 8240
[1916] 3146 7054
[1917] 4463 4740
[1918] 822 8034
[1919] 3754 5894
[1920] 2513 6671
[1921] 507 5069
[1922] 4407 !6192
[1923] 2300 !2332
[1924] 2322 4718
[1925] 3287 5437
[1926] 361 4814
[1927] 1540 8195
[1928] 709 8019
[1929] 1951 7272
[1930] 1552 5982
[1931] 917 7544
[1932] 3000 5770
[1933] 2906 7065
[1934] 688 5246
[1935] 4362 6454
[1936] 2623 5009
[1937] 2500 7105
[1938] 4288 8229
[1939] 568 !4621
[1940] 1095 5632
[1941] 1273 7912
[1942] 2739 !6798
[1943] 2927 7015
[1944] 943 5471
[1945] 2366 6800
[1946] 1660 !5680
[1947] 1462 6701
[1948] 1155 7413
[1949] 2702 7840
[1950] 934 !962
[1951] 411 4908
[1952] 2646 8628
[1953] 4338 6886
[1954] 3998 6826
[1955] 3439 6804
[1956] 3185 6801 6843
[1957] 4248 4530
[1958] 2857 4967
[1959] 627 7447
[1960] 2691 8295
[1961] 956 5041
[1962] 3877 8372
[1963] 1092 5659
[1964] 347 4831
[1965] 1174 5663
[1966] 4256 4510
[1967] 4357 6512
[1968] 3469 6503
[1969] 1267 5446
[1970] 2807 !5692
[1971] 1732 5723
[1972] 573 5111
[1973] 1100 7403
[1974] 1508 7864
[1975] 2154 2380 !6146
[1976] 1993 7623
[1977] 1755 2776 !2983 6165 6166 !6168
[1978] 412 4868
[1979] 1671 5913
[1980] 2258 8100
[1981] 1414 7883
[1982] 1783 5909
[1983] 2259 8222
[1984] 1025 !2757 2962 5538 !5560 5562
[1985] 3036 4960
[1986] 1073 7399
[1987] 3181 6820
[1988] 2708 !7145
[1989] 3436 6666
[1990] 642 5200
[1991] 1019 8239
[1992] 3971 7133
[1993] 1379 5550
[1994] 4432 !5123
[1995] 4289 8069
[1996] 3012 5512
[1997] 1907 2196 !6007
[1998] 2194 !6721
[1999] 2722 7035
[2000] 2092 6718
[2001] 1319 5448
[2002] 7819 7820
[2003] 1568 5585
[2004] 1465 !5356
[2005] 1748 7319
[2006] 1368 7375
[2007] 2172 8083
[2008] 2411 5717
[2009] 2296 7848
[2010] 3755 5848
[2011] 611 5172
[2012] 2821 5503
[2013] 3034 5012
[2014] 752 8012
[2015] 1042 8241
[2016] 3046 8667
[2017] 2944 6802
[2018] 667 7437
[2019] 674 8028
[2020] 3751 6031
[2021] 2315 4892
[2022] 1718 6172
[2023] 1324 7905
[2024] 1040 8043
[2025] 2773 4806
[2026] 3853 8579
[2027] 368 4648
[2028] 1757 2775 !2982 6182 !6185 6186
[2029] 3558 5062
[2030] 3746 6189
[2031] 3526 5786
[2032] 3252 6187
[2033] 3524 5843
[2034] 3522 5889
[2035] 3546 5331
[2036] 922 5001
[2037] 4354 6545
[2038] 3463 6538
[2039] 3703 6540
[2040] 942 5493
[2041] 329 !342 4642
[2042] 4337 6903
[2043] 1973 !6784
[2044] 2914 7118
[2045] 2224 6722
[2046] 635 4840
[2047] 2765 5191
[2048] 2970 5193
[2049] 623 5174
[2050] 4308 7211
[2051] 3937 7210
[2052] 726 4876
[2053] 693 8029
[2054] 409 4934
[2055] 2228 5827
[2056] 3010 5558
[2057] 1205 7368
[2058] 2063 8300
[2059] 2430 5442
[2060] 3175 6858
[2061] 3499 6330
[2062] 1620 7303
[2063] 3895 8236
[2064] 3757 5755
[2065] 612 5173
[2066] 1261 7587
[2067] 1284 7588
[2068] 2384 6131
[2069] 1094 5631
[2070] 2457 !5098
[2071] 4000 6813
[2072] 1981 8473
[2073] 1433 !6699
[2074] 699 7425
[2075] 1634 5729
[2076] 3891 8266
[2077] 2378 4864
[2078] 3516 6017
[2079] 3520 5932
[2080] 3747 6178
[2081] 3253 6169
[2082] 3512 6115
[2083] 1182 !5141
[2084] 1236 2449 !5171
[2085] 1886 6082
[2086] 2197 6000
[2087] 876 7979
[2088] 1247 7916
[2089] 1220 7915
[2090] 3119 8272
[2091] 2843 5144
[2092] 2794 5908
[2093] 3150 7023
[2094] 684 7424
[2095] 2585 5421
[2096] 2349 5868
[2097] 2399 5898
[2098] 2946 6668
[2099] 2672 8412
[2100] 2671 8429
[2101] 2674 8401
[2102] 1869 8141
[2103] 546 7502
[2104] 1856 5051
[2105] 4473 4704
[2106] 1649 7302
[2107] 1117 !2755 2960 5633 !5652 5654
[2108] 4363 6441
[2109] 3481 6433
[2110] 1576 5852
[2111] 879 !906
[2112] 510 7499
[2113] 1739 8152
[2114] 598 !4543
[2115] 2738 6665 6808 !6848
[2116] 790 7532
[2117] 2018 5921 7672
[2118] 1931 6714
[2119] 820 8005
[2120] 1322 7893
[2121] 1295 7892
[2122] 1396 7342
[2123] 1364 7340
[2124] 1715 5823
[2125] 2652 8582
[2126] 2681 8352
[2127] 2848 5095
[2128] 3845 8640
[2129] 1075 7577
[2130] 2295 7838
[2131] 4487 4594
[2132] 1990 !2251 !6053 7768
[2133] 2860 4916
[2134] 1451 2749 !2954 5901 5929 !5931
[2135] 1761 !6778
[2136] 1260 7394
[2137] 3542 5404
[2138] 1919 7751
[2139] 3536 5563
[2140] 2469 4945
[2141] 2938 !6874
[2142] 2824 5459
[2143] 2440 5300
[2144] 316 !324
[2145] 1423 5880
[2146] 1065 4615
[2147] 3418 6968
[2148] 1935 !5856
[2149] 874 7973
[2150] 2510 6736
[2151] 1258 7371
[2152] 3677 6819
[2153] 1770 8254
[2154] 4279 8365
[2155] 1405 5499
[2156] 858 5378
[2157] 748 8000
[2158] 469 5026
[2159] 1167 7939
[2160] 1218 7922
[2161] 826 7984
[2162] 3143 7119
[2163] 4411 !6079
[2164] 992 !1020
[2165] 3869 8426
[2166] 457 5021
[2167] 2100 8122
[2168] 1494 7357
[2169] 1320 5505
[2170] 1533 5598
[2171] 1898 5817
[2172] 3155 6986
[2173] 1582 6019
[2174] 3879 8356
[2175] 362 4834
[2176] 2142 8110
[2177] 4389 !6247
[2178] 624 5154
[2179] 1921 6084
[2180] 2770 4969
[2181] 4431 !5166
[2182] 3562 4972
[2183] 445 4931
[2184] 1142 7924
[2185] 1523 7599
[2186] 2014 6750
[2187] 1686 6136
[2188] 1617 6064
[2189] 2303 !6794
[2190] 2809 5684
[2191] 1119 7386
[2192] 1631 5600
[2193] 3947 7195
[2194] 4313 7196
[2195] 904 7981
[2196] 378 4869
[2197] 2887 8353
[2198] 1505 8061
[2199] 2169 5999
[2200] 4303 7226
[2201] 3927 7225
[2202] 1170 5701
[2203] 1045 5608
[2204] 7008 7009
[2205] 997 5567
[2206] 586 5148
[2207] 1115 5657
[2208] 4266 8593
[2209] 366 4813
[2210] 939 5522
[2211] 426 5020
[2212] 506 5065
[2213] 713 5286
[2214] 837 5377
[2215] 1539 8196
[2216] 825 7985
[2217] 1178 7380
[2218] 4348 6612
[2219] 2138 8095
[2220] 2855 !4959
[2221] 2789 5974
[2222] 2060 5903
[2223] 2209 4768
[2224] 1790 6109
[2225] 2480 8270
[2226] 1435 5418
[2227] 815 5352
[2228] 4424 !5489
[2229] 2883 8413
[2230] 2548 5826
[2231] 2347 6134
[2232] 3432 !6842
[2233] 1069 5573
[2234] 1389 5877
[2235] 1968 7755
[2236] 3451 6607
[2237] 2994 5926
[2238] 628 !7518
[2239] 782 !803
[2240] 511 7496
[2241] 2559 5726
[2242] 3038 4921
[2243] 3255 6155
[2244] 4400 !6214
[2245] 980 4917
[2246] 1866 !5815
[2247] 1535 !5581
[2248] 1744 7285
[2249] 1108 !5177
[2250] 1707 2745 !2950 6081 6112 !6114
[2251] 1528 7001
[2252] 729 7998
[2253] 775 8002
[2254] 459 4952
[2255] 985 7954
[2256] 461 4936
[2257] 968 5476
[2258] 3632 !3902 7825
[2259] 2636 4884
[2260] 1788 7683
[2261] 835 5432
[2262] 3129 8225
[2263] 2360 8538
[2264] 2609 !5187
[2265] 1098 7387
[2266] 1120 7389
[2267] 4490 4573
[2268] 3761 5577
[2269] 1747 7299
[2270] 1206 7384
[2271] 2188 7267
[2272] 1366 7353
[2273] 955 5043
[2274] 2571 5590
[2275] 2876 8506
[2276] 1638 8192
[2277] 2252 6047
[2278] 4480 4650
[2279] 1184 5230
[2280] 1666 8173
[2281] 3096 8392
[2282] 1380 5551
[2283] 379 4871
[2284] 1122 7391
[2285] 2215 !7647
[2286] 1830 7705
[2287] 846 8589
[2288] 2605 5231
[2289] 310 !314
[2290] 2369 !6663
[2291] 1665 8174
[2292] 732 8023
[2293] 1138 7932
[2294] 1457 7348
[2295] 4493 4552
[2296] 634 !7076
[2297] 716 7429
[2298] 2780 6099
[2299] 4330 7029
[2300] 1141 7937
[2301] 1372 6697
[2302] 2254 5862
[2303] 1532 !5420
[2304] 1648 7306
[2305] 2267 7815
[2306] 382 4815
[2307] 2437 5361
[2308] 2390 6035
[2309] 3457 6568
[2310] 4351 6579
[2311] 1266 !5407
[2312] 2431 5456
[2313] 1376 5362
[2314] 1605 8184
[2315] 971 7416
[2316] 1109 7947
[2317] 1084 7946
[2318] 1000 5537
[2319] 1586 7312
[2320] 1762 6982
[2321] 4353 6555
[2322] 3701 6550
[2323] 3461 6548
[2324] 2945 6667
[2325] 2319 5508
[2326] 924 5040
[2327] 905 7968
[2328] 1737 8146
[2329] 1862 6753
[2330] 3008 5605
[2331] 2015 6749
[2332] 3919 7237
[2333] 4299 7238
[2334] 2926 7019
[2335] 1408 7898
[2336] 1772 8154
[2337] 439 4977
[2338] 3078 8474
[2339] 515 5067
[2340] 4461 4742
[2341] 636 7434
[2342] 4478 4664
[2343] 4272 8470
[2344] 2355 5054
[2345] 1240 5462
[2346] 4192 4854
[2347] 595 !4678
[2348] 2830 5360
[2349] 4128 6195
[2350] 4406 6196
[2351] 1456 7335
[2352] 1980 8471
[2353] 2262 6292
[2354] 2556 5733
[2355] 4479 4656
[2356] 671 5204
[2357] 3024 5225
[2358] 4285 8275
[2359] 666 7438
[2360] 680 7440
[2361] 2873 8523
[2362] 2869 8599
[2363] 2872 8569
[2364] 4317 7184
[2365] 3955 7183
[2366] 4388 !6250
[2367] 386 !4827
[2368] 2324 8552
[2369] 2779 6133
[2370] 1865 5731
[2371] 4404 !6202
[2372] 4497 4528
[2373] 3779 4725
[2374] 4397 !6223
[2375] 1226 7367
[2376] 1253 5788
[2377] 829 !851
[2378] 4372 6338
[2379] 998 5569
[2380] 587 5152
[2381] 1280 7363
[2382] 3899 7855
[2383] 1467 !5541
[2384] 1743 7669
[2385] 1307 7351
[2386] 1007 7554
[2387] 714 5288
[2388] 2164 6746
[2389] 1418 5271
[2390] 1624 7338
[2391] 1764 6948
[2392] 839 7556
[2393] 1914 7614
[2394] 2348 !6129
[2395] 1590 7329
[2396] 1022 !4606
[2397] 500 7465
[2398] 2412 5725
[2399] 777 8008
[2400] 4339 6869
[2401] 3893 8251
[2402] 2199 !5825
[2403] 740 5258
[2404] 2763 5279
[2405] 2968 5281
[2406] 2567 5639
[2407] 4291 7262
[2408] 3903 7261
[2409] 482 7493
[2410] 1888 7715
[2411] 4390 !6244
[2412] 2943 6799
[2413] 2890 8327
[2414] 567 !4637
[2415] 4409 !6164
[2416] 2594 5323
[2417] 3074 8492
[2418] 2406 5816
[2419] 4491 4566
[2420] 849 7986
[2421] 1192 7920
[2422] 781 7987
[2423] 2229 8080
[2424] 1086 7943
[2425] 2173 8096
[2426] 4265 8608
[2427] 1841 8573
[2428] 3114 8301
[2429] 3921 7234
[2430] 4300 7235
[2431] 2930 6981
[2432] 708 8022
[2433] 1271 8603
[2434] 1808 8256
[2435] 1585 5985
[2436] 1325 7900
[2437] 2919 !7053
[2438] 1411 7878
[2439] 432 4909
[2440] 4444 4759
[2441] 4418 !5757
[2442] 3110 8319
[2443] 1659 5601
[2444] 2934 6951
[2445] 1235 6693
[2446] 1797 6756
[2447] 1708 6066
[2448] 1673 7650
[2449] 778 8014
[2450] 3043 4850
[2451] 1778 7288
[2452] 2276 6055
[2453] 1953 7280
[2454] 890 !2760 5400 !5402
[2455] 2965 5403
[2456] 1030 7410
[2457] 1054 7412
[2458] 2741 !6729
[2459] 885 5472
[2460] 1696 5677
[2461] 3865 8461
[2462] 1359 !1388
[2463] 1187 5443
[2464] 2649 8612
[2465] 3538 5518
[2466] 3518 5954
[2467] 4384 !6262
[2468] 1211 6691
[2469] 3758 5713
[2470] 2101 8103
[2471] 1974 6930
[2472] 926 7956
[2473] 2584 5458
[2474] 2292 8528
[2475] 3337 8560
[2476] 866 5050
[2477] 3887 8291
[2478] 886 5450
[2479] 1643 6060
[2480] 1172 5673
[2481] 2897 8247
[2482] 2694 8245
[2483] 341 4819
[2484] 2698 8073
[2485] 3104 3573 7854
[2486] 1988 7634
[2487] 1952 7275
[2488] 2420 5592
[2489] 2443 5268
[2490] 1168 7925
[2491] 4474 4696
[2492] 4477 4672
[2493] 987 7960
[2494] 1080 5131
[2495] 2845 5136
[2496] 2863 4883
[2497] 1821 5969
[2498] 2077 7636
[2499] 1509 8200
[2500] 1932 6715
[2501] 1938 8145
[2502] 2759 !2964 5480 !5482
[2503] 911 5452
[2504] 3090 8421
[2505] 1750 6050
[2506] 3514 6072
[2507] 3510 6159
[2508] 3528 5741
[2509] 1704 5916
[2510] 4449 4754
[2511] 558 5112
[2512] 4475 4688
[2513] 1234 6692
[2514] 1391 2750 !2955 5853 5887 !5888
[2515] 596 6307
[2516] 3020 5326
[2517] 4500 4513
[2518] 1357 7880
[2519] 571 5127
[2520] 4277 8395
[2521] 967 !2758 2963 5494 !5516 5517
[2522] 463 7473
[2523] 2024 8114
[2524] 1529 6681
[2525] 1473 7871
[2526] 2858 4920
[2527] 2618 !5094
[2528] 4367 6393
[2529] 1338 7591
[2530] 824 7990
[2531] 1281 7360
[2532] 4398 !6220
[2533] 2632 4919
[2534] 488 7477
[2535] 513 !7487
[2536] 3843 8659
[2537] 1698 !8209
[2538] 1543 8188
[2539] 2866 8643
[2540] 701 !4557
[2541] 601 7444
[2542] 3650 6989
[2543] 4412 !6033
[2544] 1259 7374
[2545] 1787 7644
[2546] 5970 7673
[2547] 2255 5315
[2548] 1279 7364
[2549] 765 7527
[2550] 1555 7311
[2551] 602 7445
[2552] 1257 7358
[2553] 473 7476
[2554] 486 7467
[2555] 1455 7336
[2556] 1336 7355
[2557] 1204 7369
[2558] 1711 7298
[2559] 1228 7373
[2560] 481 7454
[2561] 811 7558
[2562] 399 7264
[2563] 1121 7392
[2564] 2881 8445
[2565] 1994 7622
[2566] 1621 7301
[2567] 1745 7283
[2568] 1588 7317
[2569] 715 7430
[2570] 1175 7383
[2571] 1911 7279
[2572] 1777 7289
[2573] 1679 7292
[2574] 637 7435
[2575] 1904 8129
[2576] 3465 6528
[2577] 4319 7178
[2578] 3959 7177
[2579] 3985 !6954
[2580] 3770 5164
[2581] 1183 5219
[2582] 4392 !6238
[2583] 522 7510
[2584] 3775 4941
[2585] 771 !4906
[2586] 1806 8138
[2587] 873 7974
[2588] 749 8007
[2589] 843 5353
[2590] 2761 5386
[2591] 2966 5388
[2592] 1868 8142
[2593] 1870 8136
[2594] 1736 8147
[2595] 4381 !6271
[2596] 1945 8117

fraig> cirg 0
==================================================
= CONST(0), line 0                               =
= FECs: 291 292 294 296 298 300 302 304 305 306 307 308 311 312 315 317 323 331 332 537 993 1063 1113 1144 1197 1250 1301 1358 1419 1484 1548 1689 1864 1896 1933 1976 2017 2030 2058 2067 2094 2105 2133 2143 2167 2178 2185 2195 2207 2213 2225 2243 2250 2265 2275 2299 2312 2344 2379 2518 2774 3190 3403 3631 3781 4199 4612 4625 4633 4641 4644 4645 4658 4666 4674 4682 4690 4698 4706 4713 4714 4796 4797 4798 5481 5515 5561 5617 5653 5696 5739 5783 5841 5886 5930 5951 6015 6069 6104 6113 6156 6167 6184 6644 7790 7807 7808 7809 8671 8672 !8673 8674 8675 !8676 8677 8678 !8679 8680 8681 !8682 8683 8684 !8685 8686 8687 !8688 8689 8690 !8691 8692 8693 !8694 8695 8696 !8697 8698 8699 !8700 8701 8702 !8703 8704 8705 !8706 8707 8708 !8709 8710 8711 !8712 8713 8714 !8715 8716 8717 !8718 8719 8720 !8721 8722 8723 !8724 8725 8726 !8727 8728 8729 !8730 8731 8732 !8733 8734 8735 !8736 8737 8738 !8739 8740 8741 !8742 8743 8744 !8745 8746 8747 !8748 8749 8750 !8751 8752 8753 !8754 8755 8756 !8757 8758 8759 !8760 8761 8762 !8763 8764 8765 !8766 8767 8768 !8769 8770 8771 !8772 8773 8774 !8775 8776 8777 !8778 8779 8780 !8781 8782 8783 !8784 8785 8786 !8787 8788 8789 !8790 8791 8792 !8793 8794 8795 !8796 8797 8798 !8799 8800 8801 !8802 8803 8804 !8805 8806 8807 !8808 8809 8810 !8811 8812 8813 !8814 8815 8816 !8817 8818 8819 !8820 8821 8822 !8823 8824 8825 !8826 8827 8828 !8829 8830 8831 !8832 8833 8834 !8835 8836 8837 !8838 8839 8840 !8841 8842 8843 !8844 8845 8846 !8847 8848 8849 !8850 8851 8852 !8853 8854 8855 !8856 8857 8858 !8859 8860 8861 !8862 8863 8864 !8865 8866 8867 !8868 8869 8870 !8871 8872 8873 !8874 8875 8876 !8877 8878 8879 !8880 8881 8882 !8883 8884 8885 !8886 8887 8888 !8889 8890 8891 !8892 8893 8894 !8895 8896 8897 !8898 8899 8900 !8901 8902 8903 !8904 8905 8906 !8907 8908 8909 !8910 8911 8912 !8913 8914 8915 !8916 8917 8918 !8919 8920 8921 !8922 8923 8924 !8925 8926 8927 !8928 8929 8930 !8931 8932 8933 !8934 8935 8936 !8937 8938 8939 !8940 8941 8942 !8943 8944 8945 !8946 8947 8948 !8949 8950 8951 !8952 8953 8954 !8955 8956 8957 !8958 8959 8960 !8961 8962 8963 !8964 8965 8966 !8967 8968 8969 !8970 8971 8972 !8973 8974 8975 !8976 8977 8978 !8979 8980 8981 !8982 8983 8984 !8985 8986 8987 !8988 8989 8990 !8991 8992 8993 !8994 8995 8996 !8997 8998 8999 !9000 9001 9002 !9003 9004 9005 !9006 9007 9008 !9009 9010 9011 !9012 9013 9014 !9015 9016 9017 !9018 9019 9020 !9021 9022 9023 !9024 9025 9026 !9027 9028 9029 !9030 9031 9032 !9033 9034 9035 !9036 9037 9038 !9039 9040 9041 !9042 9043 9044 !9045 9046 9047 !9048 9049 9050 !9051 9052 9053 !9054 9055 9056 !9057 9058 9059 !9060 9061 9062 !9063 9064 9065 !9066 9067 9068 !9069 9070 9071 !9072 9073 9074 !9075 9076 9077 !9078 9079 9080 !9081 9082 9083 !9084 9085 9086 !9087 9088 9089 !9090 9091 9092 !9093 9094 9095 !9096 9097 9098 !9099 9100 9101 !9102 9103 9104 !9105 9106 9107 !9108 9109 9110 !9111 9112 9113 !9114 9115 9116 !9117 9118 9119 !9120 9121 9122 !9123 9124 9125 !9126 9127 9128 !9129 9130 9131 !9132 9133 9134 !9135 9136 9137 !9138 9139 9140 !9141 9142 9143 !9144 9145 9146 !9147 9148 9149 !9150 9151 9152 !9153 9154 9155 !9156 9157 9158 !9159 9160 9161 !9162 9163 9164 !9165 9166 9167 !9168 9169 9170 !9171 9172 9173 !9174 9175 9176 !9177 9178 9179 !9180 9181 9182 !9183 9184 9185 !9186 9187 9188 !9189 9190 9191 !9192 9193 9194 !9195 9196 9197 !9198 9199 9200 !9201 9202 9203 !9204 9205 9206 !9207 9208 9209 !9210 9211 9212 !9213 9214 9215 !9216 9217 9218 !9219 9220 9221 !9222 9223 9224 !9225 9226 9227 !9228 9229 9230 !9231 9232 9233 !9234 9235 9236 !9237 9238 9239 !9240 9241 9242 !9243 9244 9245 !9246 9247 9248 !9249 9250 9251 !9252 9253 9254 !9255 9256 9257 !9258 9259 9260 !9261 9262 9263 !9264 9265 9266 !9267 9268 9269 !9270 9271 9272 !9273 9274 9275 !9276 9277 9278 !9279 9280 9281 !9282 9283 9284 !9285 9286 9287 !9288 9289 9290 !9291 9292 9293 !9294 9295 9296 !9297 9298 9299 !9300 9301 9302 !9303 9304 9305 !9306 9307 9308 !9309 9310 9311 !9312 9313 9314 !9315 9316 9317 !9318 9319 9320 !9321 9322 9323 !9324 9325 9326 !9327 9328 9329 !9330 9331 9332 !9333 9334 9335 !9336 9337 9338 !9339 9340 9341 !9342 9343 9344 !9345 9346 9347 !9348 9349 9350 !9351 9352 9353 !9354 9355 9356 !9357 9358 9359 !9360 9361 9362 !9363 9364 9365 !9366 9367 9368 !9369 9370 9371 !9372 9373 9374 !9375 9376 9377 !9378 9379 9380 !9381 9382 9383 !9384 9385 9386 !9387 9388 9389 !9390 9391 9392 !9393 9394 9395 !9396 9397 9398 !9399 !9400 !9401 !9402 !9403 !9404 !9405 !9406 !9407 !9408 !9409 !9410 !9411 !9412 !9413 !9414 !9415 !9416 !9417 !9418 !9419 !9420 !9421 !9422 !9423 !9424 !9425 !9426 !9427 !9428 !9429 !9430 !9431 !9432 !9433 !9434 !9435 !9436 !9437 !9438 !9439 !9440 !9441 !9442 !9443 !9444 !9445 !9446 !9447 !9448 !9449 !9450 !9451 !9452 !9453 !9454 !9455 !9456 !9457 !9458 !9459 !9460 !9461 !9462 !9463 !9464 !9465 !9466 !9467 !9468 !9469 !9470 !9471 !9472 !9473 !9474 !9475 !9476 !9477 !9478 !9479 !9480 !9481 !9482 !9483 !9484 !9485 !9486 !9487 !9488 !9489 !9490 !9491 !9492 !9493 !9494 !9495 !9496 !9497 !9498 !9499 !9500 !9501 !9502 !9503 !9504 !9505 !9506 !9507 !9508 !9509 !9510 !9511 !9512 !9513 !9514 !9515 !9516 !9517 !9518 !9519 !9520 !9521 !9522 !9523 !9524 !9525 !9526 !9527 !9528 !9529 !9530 !9531 !9532 !9533 !9534 !9535 !9536 !9537 !9538 !9539 !9540 !9541 !9542 !9543 !9544 !9545 !9546 !9547 !9548 !9549 !9550 !9551 !9552 !9553 !9554 !9555 !9556 !9557 !9558 !9559 !9560 !9561 !9562 !9563 !9564 !9565 !9566 !9567 !9568 !9569 !9570 !9571 !9572 !9573 !9574 !9575 !9576 !9577 !9578 !9579 !9580 !9581 !9582 !9583 !9584 !9585 !9586 !9587 !9588 !9589 !9590 !9591 !9592 !9593 !9594 !9595 !9596 !9597 !9598 !9599 !9600 !9601 !9602 !9603 !9604 !9605 !9606 !9607 !9608 !9609 !9610 !9611 !9612 !9613 !9614 !9615 !9616 !9617 !9618 !9619 !9620 !9621 !9622 !9623 !9624 !9625 !9626 !9627 !9628 !9629 !9630 !9631 !9632 !9633 !9634 !9635 !9636 !9637 !9638 !9639 !9640 !9641 =
= Value: 0000_0000_0000_0000_0000_0000_0000_0000 =
==================================================

fraig> cirg 292
==================================================
= AIG(292), line 294                             =
